"Id";"CreationTime";"Operation";"UserId";"UserType";"UserKey";"Activity";"ItemName";"WorkSpaceName";"WorkspaceId";"ObjectId";"DatasetName";"DatasetId";"ReportName";"ReportId";"ReportType";"CapacityId";"CapacityName";"ClientIP";"UserAgent";"IsSuccess";"RequestId";"ActivityId";"DistributionMethod";"ConsumptionMethod"
"bbe8303b-9cab-4879-8781-c5b8837d0a70";"2026-04-25T07:45:33";"CreateDataset";"alice@contoso.com";"Regular";"alice@contoso.com";"CreateDataset";"Report_12";"RH";"WS003";"RP012";"Dataset_12";"DS012";"Report_12";"RP012";"PowerBIReport";"CAP001";"F64-Prod";"10.0.238.25";"Mozilla/5.0";"True";"9a8beb90-492d-4019-bc25-8c10f58a2543";"8a2ee37d-bb3d-4bbc-8be3-4f59855e516c";"Workspace";"PowerBI Web"
"d7bf2d4d-a0d5-4665-bce8-586d92d28845";"2026-04-25T08:01:18";"GetReports";"charlie@contoso.com";"Regular";"charlie@contoso.com";"GetReports";"Report_20";"RH";"WS003";"RP020";"Dataset_2";"DS002";"Report_20";"RP020";"PowerBIReport";"CAP001";"F64-Prod";"10.0.183.21";"Mozilla/5.0";"True";"56924d9c-7d04-4c4b-9cff-60e4556df078";"8d17dfc0-f7b2-4456-9d2d-7250673deb56";"Workspace";"PowerBI Web"
"f1a14822-dc02-476b-86b0-c9a0965320a0";"2026-04-25T17:06:25";"CreateDataset";"bob@contoso.com";"Regular";"bob@contoso.com";"CreateDataset";"Report_17";"Ventes";"WS002";"RP017";"Dataset_11";"DS011";"Report_17";"RP017";"PowerBIReport";"CAP001";"F64-Prod";"10.0.247.242";"Mozilla/5.0";"True";"6eb9a289-2894-46f3-924d-c5fab774aabf";"d8432d2a-3530-4c96-b99c-e9194b70cd62";"Workspace";"PowerBI Web"
"5647f00f-0170-49e4-93df-3cd24445b6e3";"2026-04-25T19:59:17";"UpdateDataset";"sp-etl@contoso.com";"ServicePrincipal";"sp-etl@contoso.com";"UpdateDataset";"Report_16";"Marketing";"WS005";"RP016";"Dataset_2";"DS002";"Report_16";"RP016";"PowerBIReport";"CAP001";"F64-Prod";"10.0.132.15";"Mozilla/5.0";"True";"11f9e12d-a151-4540-81fd-c12415dd5303";"fa5e0d48-6b6c-4abd-b2d6-4cdec1f56888";"Workspace";"PowerBI Web"
"2bc088ed-50c5-43e4-a32c-4b91da715dd6";"2026-04-25T07:19:08";"ViewDashboard";"bob@contoso.com";"Regular";"bob@contoso.com";"ViewDashboard";"Report_19";"Marketing";"WS005";"RP019";"Dataset_8";"DS008";"Report_19";"RP019";"PowerBIReport";"CAP001";"F64-Prod";"10.0.96.204";"Mozilla/5.0";"True";"a2be1838-f2c8-4a4e-9e0e-2d67a782512d";"864b4846-e00d-49fe-a284-5848fdd63330";"Workspace";"PowerBI Web"
"23bf17b1-364e-4610-bfcb-ea7adb5ad99f";"2026-04-25T15:46:31";"DeleteReport";"charlie@contoso.com";"Regular";"charlie@contoso.com";"DeleteReport";"Report_5";"RH";"WS003";"RP005";"Dataset_15";"DS015";"Report_5";"RP005";"PowerBIReport";"CAP001";"F64-Prod";"10.0.3.122";"Mozilla/5.0";"True";"fdf59df0-674d-402c-bc4c-5a276706a8ec";"65ce9003-5ccc-4241-9a02-7dbde623b117";"Workspace";"PowerBI Web"
"49956596-4335-4bc9-9b47-273d57258a4d";"2026-04-25T10:18:52";"ViewDashboard";"erwan@contoso.com";"Regular";"erwan@contoso.com";"ViewDashboard";"Report_5";"Finance";"WS001";"RP005";"Dataset_15";"DS015";"Report_5";"RP005";"PowerBIReport";"CAP001";"F64-Prod";"10.0.206.223";"Mozilla/5.0";"False";"68a5c446-bad7-4d3c-8dd2-a8042ffc8448";"b46df148-eb87-485e-8acd-b6359a913204";"Workspace";"PowerBI Web"
"7f86c764-b22d-42d6-9759-da8b1b7d5caa";"2026-04-25T10:02:50";"DeleteReport";"alice@contoso.com";"Regular";"alice@contoso.com";"DeleteReport";"Report_21";"Finance";"WS001";"RP021";"Dataset_7";"DS007";"Report_21";"RP021";"PowerBIReport";"CAP002";"F32-Dev";"10.0.173.134";"Mozilla/5.0";"True";"51ba718b-1a3f-4b51-98c3-8aeecbb722e5";"1f64b90f-ca1a-4f04-a9a9-3d294ce8be32";"Workspace";"PowerBI Web"
"898a750d-23c0-4e0a-9f01-ce52e7d11278";"2026-04-25T13:38:59";"DeleteReport";"erwan@contoso.com";"Regular";"erwan@contoso.com";"DeleteReport";"Report_3";"Marketing";"WS005";"RP003";"Dataset_14";"DS014";"Report_3";"RP003";"PowerBIReport";"CAP002";"F32-Dev";"10.0.5.130";"Mozilla/5.0";"True";"aba76ddf-646f-4654-8d13-b3e34466c0cf";"1ec1b042-a766-49d8-8016-62621e09fc73";"Workspace";"PowerBI Web"
"b03514df-c315-44a8-8e9a-4d9217c29b08";"2026-04-25T11:16:33";"ExportReport";"diane@contoso.com";"Regular";"diane@contoso.com";"ExportReport";"Report_22";"Ventes";"WS002";"RP022";"Dataset_7";"DS007";"Report_22";"RP022";"PowerBIReport";"CAP001";"F64-Prod";"10.0.146.54";"Mozilla/5.0";"True";"a17b0708-c178-4e43-b891-aae835159792";"3f1fd4c9-587a-4f9e-8e02-91d2681f7ddf";"Workspace";"PowerBI Web"
"eecc3d7c-a274-48e7-80a0-3dead558cf38";"2026-04-25T16:06:01";"ViewReport";"sp-etl@contoso.com";"ServicePrincipal";"sp-etl@contoso.com";"ViewReport";"Report_25";"Marketing";"WS005";"RP025";"Dataset_14";"DS014";"Report_25";"RP025";"PowerBIReport";"CAP002";"F32-Dev";"10.0.99.35";"Mozilla/5.0";"True";"d2d1cec6-6c05-4fcb-985a-e48ddaf344fc";"3f4ab6f5-280c-4946-be06-3fd93c7bf401";"Workspace";"PowerBI Web"
"964aeca5-dfb0-4025-b483-1c491263130c";"2026-04-25T07:12:01";"ViewReport";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"ViewReport";"Report_21";"Marketing";"WS005";"RP021";"Dataset_15";"DS015";"Report_21";"RP021";"PowerBIReport";"CAP001";"F64-Prod";"10.0.136.175";"Mozilla/5.0";"True";"119d12e5-531c-4e10-a6ca-854f296cea8c";"3b247b0b-8961-4854-98c4-87711c3d36a6";"Workspace";"PowerBI Web"
"cd13eb8a-99a2-47c6-9ce7-2734c6e456f5";"2026-04-25T17:40:22";"ExportReport";"sp-etl@contoso.com";"ServicePrincipal";"sp-etl@contoso.com";"ExportReport";"Report_9";"Marketing";"WS005";"RP009";"Dataset_11";"DS011";"Report_9";"RP009";"PowerBIReport";"CAP001";"F64-Prod";"10.0.221.28";"Mozilla/5.0";"True";"451d8d28-0831-4ff3-a35f-b9d828b7eb06";"569693c4-54aa-4b38-b5dc-351e1a05848f";"Workspace";"PowerBI Web"
"24371e4a-823e-4288-ac52-db1fedd1b099";"2026-04-25T11:00:18";"GetDatasets";"alice@contoso.com";"Regular";"alice@contoso.com";"GetDatasets";"Report_20";"Production";"WS004";"RP020";"Dataset_5";"DS005";"Report_20";"RP020";"PowerBIReport";"CAP001";"F64-Prod";"10.0.91.16";"Mozilla/5.0";"True";"d3a8e1eb-3434-4490-bda1-778af181ae0a";"64399d01-6412-4fa3-8347-018a9523e409";"Workspace";"PowerBI Web"
"1d398ad0-b814-4a86-805e-eeea35bec151";"2026-04-25T10:10:45";"GetReports";"bob@contoso.com";"Regular";"bob@contoso.com";"GetReports";"Report_23";"Production";"WS004";"RP023";"Dataset_5";"DS005";"Report_23";"RP023";"PowerBIReport";"CAP002";"F32-Dev";"10.0.71.142";"Mozilla/5.0";"True";"90a8bd6e-eb35-4455-8a08-915b27f6b20c";"35f97055-7b07-4a2c-968b-e6a1a4fc4647";"Workspace";"PowerBI Web"
"5e4c38dc-b29c-4250-9cc3-c6ef6a58806c";"2026-04-25T14:39:14";"ExportReport";"charlie@contoso.com";"Regular";"charlie@contoso.com";"ExportReport";"Report_5";"Finance";"WS001";"RP005";"Dataset_5";"DS005";"Report_5";"RP005";"PowerBIReport";"CAP001";"F64-Prod";"10.0.176.28";"Mozilla/5.0";"True";"0b468fe5-cdd8-4680-8681-f5c9ae0afa9f";"ec9ea447-09c5-4a06-b9e8-1e2e6371f06d";"Workspace";"PowerBI Web"
"cc5b5ca3-d047-4d78-8bbc-a9141d65d5cf";"2026-04-25T19:01:47";"ExportReport";"sp-etl@contoso.com";"ServicePrincipal";"sp-etl@contoso.com";"ExportReport";"Report_12";"Production";"WS004";"RP012";"Dataset_4";"DS004";"Report_12";"RP012";"PowerBIReport";"CAP001";"F64-Prod";"10.0.9.3";"Mozilla/5.0";"True";"117565fc-601d-4997-ae1a-3f4e63b711ac";"f16f3e88-4aeb-47b0-985b-a925c4111c25";"Workspace";"PowerBI Web"
"a8567f66-f933-4114-8a68-07997ade08d3";"2026-04-25T18:03:34";"GetDatasets";"sp-etl@contoso.com";"ServicePrincipal";"sp-etl@contoso.com";"GetDatasets";"Report_19";"Marketing";"WS005";"RP019";"Dataset_14";"DS014";"Report_19";"RP019";"PowerBIReport";"CAP002";"F32-Dev";"10.0.199.55";"Mozilla/5.0";"False";"f348557b-db00-44ca-b8dd-441eb434717d";"46489b62-b0b9-49f8-902e-e3f01b4f0aa8";"Workspace";"PowerBI Web"
"6e7b87d6-5ce5-41e9-a2c8-6c644a443efb";"2026-04-25T09:30:34";"UpdateDataset";"bob@contoso.com";"Regular";"bob@contoso.com";"UpdateDataset";"Report_23";"RH";"WS003";"RP023";"Dataset_9";"DS009";"Report_23";"RP023";"PowerBIReport";"CAP001";"F64-Prod";"10.0.240.142";"Mozilla/5.0";"True";"4a34496b-776c-4f7d-8784-f74e93cff742";"2f28cf5b-5c2d-45e2-9690-465033ad1bf6";"Workspace";"PowerBI Web"
"ef5ee340-6ad1-45fb-8a1a-fd7707120cdf";"2026-04-25T15:49:50";"GetDatasets";"sp-etl@contoso.com";"ServicePrincipal";"sp-etl@contoso.com";"GetDatasets";"Report_23";"Production";"WS004";"RP023";"Dataset_10";"DS010";"Report_23";"RP023";"PowerBIReport";"CAP001";"F64-Prod";"10.0.20.40";"Mozilla/5.0";"True";"ca77606a-b611-4352-afe0-a9292fa563fa";"f188175f-d3c9-43df-b383-00817f4ab379";"Workspace";"PowerBI Web"
"c2c1f6dd-d834-42fc-9a7b-b30065a34cb1";"2026-04-25T17:37:06";"ViewReport";"bob@contoso.com";"Regular";"bob@contoso.com";"ViewReport";"Report_4";"Production";"WS004";"RP004";"Dataset_3";"DS003";"Report_4";"RP004";"PowerBIReport";"CAP001";"F64-Prod";"10.0.130.127";"Mozilla/5.0";"True";"29e83832-5a9e-44cd-b064-3c15f8d04d95";"0fc72cfc-956f-4ae4-a632-74f26a2575d0";"Workspace";"PowerBI Web"
"fe6a421a-f94a-4048-95ed-676c4c129c8c";"2026-04-25T13:26:15";"CreateDataset";"alice@contoso.com";"Regular";"alice@contoso.com";"CreateDataset";"Report_18";"Finance";"WS001";"RP018";"Dataset_10";"DS010";"Report_18";"RP018";"PowerBIReport";"CAP001";"F64-Prod";"10.0.122.95";"Mozilla/5.0";"True";"b7c88c9d-3764-4cc2-a7d8-3dae6038e047";"caef4c38-005c-4934-a001-8fd78057bfd9";"Workspace";"PowerBI Web"
"f87208a4-e2c3-4700-be24-8458f01ae7bd";"2026-04-25T19:29:15";"UpdateDataset";"charlie@contoso.com";"Regular";"charlie@contoso.com";"UpdateDataset";"Report_13";"Finance";"WS001";"RP013";"Dataset_7";"DS007";"Report_13";"RP013";"PowerBIReport";"CAP002";"F32-Dev";"10.0.234.23";"Mozilla/5.0";"True";"79f1513d-e3e5-4556-87b3-83d5608286e5";"615b2926-85b3-44be-b3c8-1be560b63205";"Workspace";"PowerBI Web"
"5b29e69a-8489-452f-9116-922e09f9337a";"2026-04-25T10:52:04";"CreateDataset";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"CreateDataset";"Report_8";"Marketing";"WS005";"RP008";"Dataset_7";"DS007";"Report_8";"RP008";"PowerBIReport";"CAP001";"F64-Prod";"10.0.39.5";"Mozilla/5.0";"False";"502657a1-18b9-4281-bc0a-b428b9d2689b";"bc37dbbc-f356-4a9f-8370-627e04ffbca4";"Workspace";"PowerBI Web"
"c80cea4f-ae26-4d9f-aaec-f6254e946142";"2026-04-25T13:14:34";"ViewDashboard";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"ViewDashboard";"Report_23";"Marketing";"WS005";"RP023";"Dataset_12";"DS012";"Report_23";"RP023";"PowerBIReport";"CAP002";"F32-Dev";"10.0.62.6";"Mozilla/5.0";"True";"57163d29-211a-4593-868d-fabec1a0b553";"ad5ca162-d939-48f8-806c-24f20abb06c7";"Workspace";"PowerBI Web"
"7cb30d7e-482f-46aa-a8f2-12691c354c54";"2026-04-25T19:19:05";"RefreshDataset";"alice@contoso.com";"Regular";"alice@contoso.com";"RefreshDataset";"Report_8";"Production";"WS004";"RP008";"Dataset_1";"DS001";"Report_8";"RP008";"PowerBIReport";"CAP002";"F32-Dev";"10.0.79.171";"Mozilla/5.0";"True";"93125f0a-281c-4edb-ad4e-d51e7d3e88f6";"6dbb0a57-f307-48dd-8b8b-d85041744361";"Workspace";"PowerBI Web"
"e817bd8b-9ec9-4f58-8611-07d836db4963";"2026-04-25T13:40:04";"GetDatasets";"charlie@contoso.com";"Regular";"charlie@contoso.com";"GetDatasets";"Report_24";"Finance";"WS001";"RP024";"Dataset_13";"DS013";"Report_24";"RP024";"PowerBIReport";"CAP001";"F64-Prod";"10.0.199.252";"Mozilla/5.0";"True";"8a9768e6-f557-4c3b-b051-2585543836d3";"98437c32-f8b0-442b-869d-02eea9d8b0e1";"Workspace";"PowerBI Web"
"b2ce3e67-fd8d-435b-ad44-5e0919af80a7";"2026-04-25T11:04:13";"RefreshDataset";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"RefreshDataset";"Report_11";"Marketing";"WS005";"RP011";"Dataset_9";"DS009";"Report_11";"RP011";"PowerBIReport";"CAP002";"F32-Dev";"10.0.124.192";"Mozilla/5.0";"True";"25309214-078b-4f6c-85c7-e51c6d53b1b4";"75f10b7b-de6e-4aed-9f3a-3bafe95faf50";"Workspace";"PowerBI Web"
"c86d5001-1e8f-4008-94de-747b1ed8fabc";"2026-04-25T15:29:56";"DeleteReport";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"DeleteReport";"Report_11";"Finance";"WS001";"RP011";"Dataset_8";"DS008";"Report_11";"RP011";"PowerBIReport";"CAP001";"F64-Prod";"10.0.185.83";"Mozilla/5.0";"True";"66f0c4d5-67f6-410a-a6b2-05afe969884d";"08078708-8a76-4505-80ee-0e97c17650b1";"Workspace";"PowerBI Web"
"e88602c2-c73c-4a25-a9c1-ec3d19fd9ee5";"2026-04-25T08:02:19";"CreateDataset";"diane@contoso.com";"Regular";"diane@contoso.com";"CreateDataset";"Report_14";"Finance";"WS001";"RP014";"Dataset_10";"DS010";"Report_14";"RP014";"PowerBIReport";"CAP001";"F64-Prod";"10.0.104.124";"Mozilla/5.0";"True";"54677b06-e46b-46ab-94ca-f3b34a48654a";"9fbe622d-c99d-436f-b9c8-8c8cbd393ea2";"Workspace";"PowerBI Web"
"2d1c0950-d2bb-41a9-bcc6-7c835425d715";"2026-04-25T15:53:39";"ViewDashboard";"diane@contoso.com";"Regular";"diane@contoso.com";"ViewDashboard";"Report_20";"Ventes";"WS002";"RP020";"Dataset_15";"DS015";"Report_20";"RP020";"PowerBIReport";"CAP001";"F64-Prod";"10.0.198.84";"Mozilla/5.0";"True";"1439d5f8-9680-4bee-ba6c-6f0e9c08ad0d";"039cc64b-6632-41ce-badc-27d2f3f28518";"Workspace";"PowerBI Web"
"183ca3e6-96db-4601-9074-de84c60f0fff";"2026-04-25T17:05:50";"CreateDataset";"sp-etl@contoso.com";"ServicePrincipal";"sp-etl@contoso.com";"CreateDataset";"Report_11";"Ventes";"WS002";"RP011";"Dataset_2";"DS002";"Report_11";"RP011";"PowerBIReport";"CAP002";"F32-Dev";"10.0.15.169";"Mozilla/5.0";"True";"9b9e5f56-3fb5-4d82-8bb6-dc99132a3909";"692747ae-27ca-4bd1-8fd5-def0bc71d800";"Workspace";"PowerBI Web"
"2f07d59e-2ff2-4953-a9e3-36d92a64c715";"2026-04-25T08:00:00";"CreateDataset";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"CreateDataset";"Report_22";"Production";"WS004";"RP022";"Dataset_14";"DS014";"Report_22";"RP022";"PowerBIReport";"CAP001";"F64-Prod";"10.0.135.219";"Mozilla/5.0";"True";"5fe999ae-2c22-45f5-a9f1-8f990ab1ff49";"991fc812-5ef5-45af-9847-3a0c4818bb3a";"Workspace";"PowerBI Web"
"457d724f-eae4-4f3d-851a-efda77345002";"2026-04-25T07:04:18";"GetWorkspaces";"charlie@contoso.com";"Regular";"charlie@contoso.com";"GetWorkspaces";"Report_4";"RH";"WS003";"RP004";"Dataset_9";"DS009";"Report_4";"RP004";"PowerBIReport";"CAP001";"F64-Prod";"10.0.208.74";"Mozilla/5.0";"True";"8fbf9339-ddf0-4488-a266-af5e878a9fe1";"561f357c-6bcd-4941-825f-6d2992e129a7";"Workspace";"PowerBI Web"
"f5244ce3-09d6-4316-b927-f67dad7d601c";"2026-04-25T07:12:17";"DeleteReport";"alice@contoso.com";"Regular";"alice@contoso.com";"DeleteReport";"Report_24";"Finance";"WS001";"RP024";"Dataset_3";"DS003";"Report_24";"RP024";"PowerBIReport";"CAP001";"F64-Prod";"10.0.184.157";"Mozilla/5.0";"True";"4d0f7d56-b2c2-40d0-a4af-4dc1284bacda";"6f97dbe7-d907-4504-95d5-343c2101d09a";"Workspace";"PowerBI Web"
"ef27d8b0-3357-4ada-9a7f-9f4e7240d6f8";"2026-04-25T10:18:14";"GetReports";"bob@contoso.com";"Regular";"bob@contoso.com";"GetReports";"Report_22";"Production";"WS004";"RP022";"Dataset_7";"DS007";"Report_22";"RP022";"PowerBIReport";"CAP002";"F32-Dev";"10.0.228.94";"Mozilla/5.0";"True";"40e8f3fe-2f74-46bc-9496-9d0ae335998f";"3b0bfe94-7e66-4731-a0e4-2745b1f847b9";"Workspace";"PowerBI Web"
"c9482fd2-c65f-42bf-8452-be8ee33b9f35";"2026-04-25T09:04:59";"ViewDashboard";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"ViewDashboard";"Report_4";"Production";"WS004";"RP004";"Dataset_11";"DS011";"Report_4";"RP004";"PowerBIReport";"CAP001";"F64-Prod";"10.0.22.183";"Mozilla/5.0";"True";"c157c34f-257e-44a8-9a67-4fc9a4e89bf4";"aec4ce54-22f9-4713-b70e-fa6080aa5917";"Workspace";"PowerBI Web"
"20d24b77-46c9-43f1-a32d-1e4c8e17aae7";"2026-04-25T12:19:36";"CreateDataset";"bob@contoso.com";"Regular";"bob@contoso.com";"CreateDataset";"Report_11";"RH";"WS003";"RP011";"Dataset_7";"DS007";"Report_11";"RP011";"PowerBIReport";"CAP001";"F64-Prod";"10.0.207.233";"Mozilla/5.0";"True";"f4795bd3-9c4e-4aae-92b3-2e43ebbfd1ee";"c892e53e-07db-4946-b245-0da5ec2afd9d";"Workspace";"PowerBI Web"
"f790ff49-4353-4372-aa04-b6a8f0bf733f";"2026-04-24T13:01:47";"GetDatasets";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"GetDatasets";"Report_8";"Ventes";"WS002";"RP008";"Dataset_14";"DS014";"Report_8";"RP008";"PowerBIReport";"CAP001";"F64-Prod";"10.0.83.187";"Mozilla/5.0";"True";"cfe913f9-683a-4052-b9ed-3c8b7446e252";"a39cd249-b86f-4a54-a43c-0a4772d2ef78";"Workspace";"PowerBI Web"
"a6004e14-2ab0-4a34-ac16-868824e3e5ec";"2026-04-24T16:11:05";"GetReports";"charlie@contoso.com";"Regular";"charlie@contoso.com";"GetReports";"Report_13";"Marketing";"WS005";"RP013";"Dataset_9";"DS009";"Report_13";"RP013";"PowerBIReport";"CAP002";"F32-Dev";"10.0.191.156";"Mozilla/5.0";"True";"2663fc2a-e540-441e-958c-d9782c76f3b8";"c28ea098-88fb-4b6f-a293-c17e28b42b97";"Workspace";"PowerBI Web"
"e6c1ab46-3931-4886-922c-6aea7ddc8295";"2026-04-24T19:29:09";"GetDatasets";"charlie@contoso.com";"Regular";"charlie@contoso.com";"GetDatasets";"Report_11";"Finance";"WS001";"RP011";"Dataset_4";"DS004";"Report_11";"RP011";"PowerBIReport";"CAP002";"F32-Dev";"10.0.223.1";"Mozilla/5.0";"True";"9d02575b-50b9-4a77-b411-937c0665c31c";"6c4d6c99-c651-45fb-840d-5f10713e0863";"Workspace";"PowerBI Web"
"ddda2e4a-52b3-41f6-94fe-875bcbaaa52e";"2026-04-24T14:33:50";"ViewReport";"alice@contoso.com";"Regular";"alice@contoso.com";"ViewReport";"Report_22";"RH";"WS003";"RP022";"Dataset_4";"DS004";"Report_22";"RP022";"PowerBIReport";"CAP002";"F32-Dev";"10.0.13.162";"Mozilla/5.0";"True";"1d4487a0-896b-4e7a-8c9d-95aa87800b1e";"9473d68c-de45-4862-af36-1489aae5549b";"Workspace";"PowerBI Web"
"246cd01c-607d-42c2-a5aa-ccfe71b84e7d";"2026-04-24T10:22:02";"RefreshDataset";"charlie@contoso.com";"Regular";"charlie@contoso.com";"RefreshDataset";"Report_22";"Finance";"WS001";"RP022";"Dataset_14";"DS014";"Report_22";"RP022";"PowerBIReport";"CAP002";"F32-Dev";"10.0.41.13";"Mozilla/5.0";"True";"ea7c2d14-86e0-4000-865a-8011de4a4230";"3d7b6540-bb4e-49b6-a0c1-bca86f12b4fb";"Workspace";"PowerBI Web"
"92353669-cbe5-44a6-a398-d1c4da1ba535";"2026-04-24T14:24:39";"RefreshDataset";"alice@contoso.com";"Regular";"alice@contoso.com";"RefreshDataset";"Report_16";"Finance";"WS001";"RP016";"Dataset_3";"DS003";"Report_16";"RP016";"PowerBIReport";"CAP002";"F32-Dev";"10.0.251.228";"Mozilla/5.0";"True";"2422b4c8-9a95-417e-81ec-d5ffdf367dce";"b8b5126a-5a4b-48dd-a0a7-8ba45643db80";"Workspace";"PowerBI Web"
"d3021520-23ae-4c04-97d0-5717184911ce";"2026-04-24T12:45:59";"GetWorkspaces";"charlie@contoso.com";"Regular";"charlie@contoso.com";"GetWorkspaces";"Report_23";"Marketing";"WS005";"RP023";"Dataset_5";"DS005";"Report_23";"RP023";"PowerBIReport";"CAP002";"F32-Dev";"10.0.25.86";"Mozilla/5.0";"True";"16c93810-5dc1-4f47-878a-df2262d9f1db";"6bd35340-674d-4f87-bf6b-49d788516e76";"Workspace";"PowerBI Web"
"3d90c065-c36b-49cb-bf3e-f3bdafa79622";"2026-04-24T09:30:58";"ViewDashboard";"charlie@contoso.com";"Regular";"charlie@contoso.com";"ViewDashboard";"Report_17";"Marketing";"WS005";"RP017";"Dataset_11";"DS011";"Report_17";"RP017";"PowerBIReport";"CAP001";"F64-Prod";"10.0.33.33";"Mozilla/5.0";"True";"4026d9ae-c5b3-4c7d-b5d0-50a2467cbec0";"ee0973a4-6b1c-4230-ac47-851fa5242bc7";"Workspace";"PowerBI Web"
"d250f3b5-c562-4d6e-8eaa-8af045ee0fc2";"2026-04-24T11:50:20";"RefreshDataset";"bob@contoso.com";"Regular";"bob@contoso.com";"RefreshDataset";"Report_17";"Production";"WS004";"RP017";"Dataset_14";"DS014";"Report_17";"RP017";"PowerBIReport";"CAP002";"F32-Dev";"10.0.131.155";"Mozilla/5.0";"True";"1ce69e9b-a119-47ac-9394-2190c840a7df";"ad2015b6-296f-4151-b1a5-80afbe79e5b3";"Workspace";"PowerBI Web"
"25f91417-20ee-4691-8267-c02c1ea99228";"2026-04-24T17:31:58";"ViewDashboard";"alice@contoso.com";"Regular";"alice@contoso.com";"ViewDashboard";"Report_2";"Finance";"WS001";"RP002";"Dataset_10";"DS010";"Report_2";"RP002";"PowerBIReport";"CAP001";"F64-Prod";"10.0.194.15";"Mozilla/5.0";"True";"9b1ec104-d914-48e0-89b4-8ecdf8729c24";"be478900-8e40-4602-8878-98eb59424b5e";"Workspace";"PowerBI Web"
"efa548a0-7834-4d49-b9c7-109c5198f52f";"2026-04-24T15:07:00";"UpdateDataset";"alice@contoso.com";"Regular";"alice@contoso.com";"UpdateDataset";"Report_6";"Finance";"WS001";"RP006";"Dataset_4";"DS004";"Report_6";"RP006";"PowerBIReport";"CAP001";"F64-Prod";"10.0.232.2";"Mozilla/5.0";"True";"5b61db0a-6d22-484b-b52a-5d33d775d02e";"91711903-24b2-4586-bc33-34008bccfe2e";"Workspace";"PowerBI Web"
"856e2e6f-8ab6-48f3-962b-49d8393142fa";"2026-04-24T10:45:21";"GetDatasets";"charlie@contoso.com";"Regular";"charlie@contoso.com";"GetDatasets";"Report_14";"Marketing";"WS005";"RP014";"Dataset_14";"DS014";"Report_14";"RP014";"PowerBIReport";"CAP002";"F32-Dev";"10.0.224.36";"Mozilla/5.0";"True";"9554a71c-bfa6-47f6-8338-746b78981ae2";"21938633-0a60-4c20-80b3-b43be2abb1ec";"Workspace";"PowerBI Web"
"181a28a9-c233-4712-b5f6-b96510a2713b";"2026-04-24T09:19:32";"GetDatasets";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"GetDatasets";"Report_12";"Production";"WS004";"RP012";"Dataset_11";"DS011";"Report_12";"RP012";"PowerBIReport";"CAP002";"F32-Dev";"10.0.11.8";"Mozilla/5.0";"True";"ccafd654-5367-4104-b211-edb13d4af3ea";"6b145fb5-338e-444a-b2c3-9071d38e909d";"Workspace";"PowerBI Web"
"20f3826e-b466-4cec-886d-57d7a9eee759";"2026-04-24T12:17:57";"RefreshDataset";"diane@contoso.com";"Regular";"diane@contoso.com";"RefreshDataset";"Report_1";"Finance";"WS001";"RP001";"Dataset_11";"DS011";"Report_1";"RP001";"PowerBIReport";"CAP002";"F32-Dev";"10.0.86.222";"Mozilla/5.0";"True";"3d5237d8-b08a-4b3a-baee-6f4c3668c760";"79831c94-457c-46d4-9012-ad4d9b122882";"Workspace";"PowerBI Web"
"ecf65bf9-28b2-4319-86cb-096cb930036f";"2026-04-24T13:10:01";"ViewDashboard";"bob@contoso.com";"Regular";"bob@contoso.com";"ViewDashboard";"Report_5";"Finance";"WS001";"RP005";"Dataset_12";"DS012";"Report_5";"RP005";"PowerBIReport";"CAP001";"F64-Prod";"10.0.200.241";"Mozilla/5.0";"True";"10749919-3891-4be9-9270-0eae7a5d3cb2";"da9acd6e-540d-4798-ba18-a06f5ebf5817";"Workspace";"PowerBI Web"
"3780a68e-9ba3-4171-bb6d-6f37a4e8a1c8";"2026-04-24T09:20:16";"UpdateDataset";"bob@contoso.com";"Regular";"bob@contoso.com";"UpdateDataset";"Report_25";"Marketing";"WS005";"RP025";"Dataset_9";"DS009";"Report_25";"RP025";"PowerBIReport";"CAP002";"F32-Dev";"10.0.111.1";"Mozilla/5.0";"True";"8c20992c-2d20-4209-8220-c204e0da2deb";"c45ec040-f773-4a20-990d-a40ce2e4816b";"Workspace";"PowerBI Web"
"ffa4acb3-4909-476c-9938-f37b3b51999d";"2026-04-24T12:56:29";"ViewReport";"bob@contoso.com";"Regular";"bob@contoso.com";"ViewReport";"Report_24";"Finance";"WS001";"RP024";"Dataset_11";"DS011";"Report_24";"RP024";"PowerBIReport";"CAP002";"F32-Dev";"10.0.103.192";"Mozilla/5.0";"True";"581352f9-d800-407c-bd16-9376a0f1141e";"f2fb2202-6be2-463d-955c-64bb3c50ffab";"Workspace";"PowerBI Web"
